User,Products,Clicked?
48032,248131,0.0
52797,248131,0.0
115024,248131,0.0
128755,248131,0.0
160541,248131,0.0
281006,248131,0.0
293680,248131,0.0
342625,248131,0.0
398935,248131,0.0
398983,248131,0.0
399566,248131,0.0
249,248263,0.0
362,248263,0.0
567,248263,0.0
815,248263,0.0
919,248263,0.0
1128,248263,0.0
1465,248263,1.0
1927,248263,0.0
1955,248263,0.0
2010,248263,0.0
2280,248263,0.0
2892,248263,0.0
3580,248263,0.0
4420,248263,0.0
5083,248263,0.0
5147,248263,0.0
6690,248263,0.0
6704,248263,0.0
6810,248263,0.0
6994,248263,0.0
7021,248263,0.0
7965,248263,0.0
8566,248263,0.0
9108,248263,0.0
9469,248263,0.0
9673,248263,0.0
13405,248263,0.0
13886,248263,0.0
15282,248263,0.0
15686,248263,0.0
15773,248263,0.0
16081,248263,0.0
16672,248263,0.0
17982,248263,0.0
18121,248263,0.0
18898,248263,0.0
19045,248263,0.0
19359,248263,0.0
19435,248263,0.0
19489,248263,0.0
19731,248263,0.0
21015,248263,0.0
21594,248263,0.0
22299,248263,0.0
22393,248263,0.0
22515,248263,0.0
23360,248263,0.0
24817,248263,0.0
28426,248263,0.0
28686,248263,0.0
28800,248263,0.0
30779,248263,0.0
31348,248263,0.0
31734,248263,0.0
32451,248263,0.0
35491,248263,0.0
36765,248263,0.0
36781,248263,0.0
37231,248263,0.0
39892,248263,0.0
40182,248263,0.0
41208,248263,0.0
48032,248263,0.0
52797,248263,0.0
115024,248263,0.0
128755,248263,0.0
160541,248263,0.0
281006,248263,0.0
293680,248263,0.0
342625,248263,0.0
398935,248263,0.0
398983,248263,0.0
399566,248263,0.0
249,248426,0.0
362,248426,0.0
567,248426,0.0
815,248426,0.0
919,248426,0.0
1128,248426,0.0
1465,248426,0.0
1927,248426,0.0
1955,248426,0.0
2010,248426,0.0
2280,248426,0.0
2892,248426,0.0
3580,248426,0.0
4420,248426,0.0
5083,248426,0.0
5147,248426,0.0
6690,248426,0.0
6704,248426,0.0
6810,248426,0.0
6994,248426,0.0
7021,248426,0.0
7965,248426,0.0
8566,248426,0.0
9108,248426,0.0
9469,248426,0.0
9673,248426,0.0
13405,248426,0.0
13886,248426,0.0
15282,248426,0.0
15686,248426,0.0
15773,248426,0.0
16081,248426,0.0
16672,248426,0.0
17982,248426,0.0
18121,248426,0.0
18898,248426,0.0
19045,248426,1.0
19359,248426,0.0
19435,248426,0.0
19489,248426,0.0
19731,248426,0.0
21015,248426,0.0
21594,248426,0.0
22299,248426,0.0
22393,248426,0.0
22515,248426,0.0
23360,248426,0.0
24817,248426,0.0
28426,248426,0.0
28686,248426,0.0
28800,248426,0.0
30779,248426,0.0
31348,248426,0.0
31734,248426,0.0
32451,248426,0.0
35491,248426,0.0
36765,248426,0.0
36781,248426,0.0
37231,248426,0.0
39892,248426,0.0
40182,248426,0.0
41208,248426,0.0
48032,248426,0.0
52797,248426,0.0
115024,248426,0.0
128755,248426,0.0
160541,248426,0.0
281006,248426,0.0
293680,248426,0.0
342625,248426,0.0
398935,248426,0.0
398983,248426,0.0
399566,248426,0.0
249,248619,0.0
362,248619,0.0
567,248619,0.0
815,248619,0.0
919,248619,0.0
1128,248619,0.0
1465,248619,0.0
1927,248619,0.0
1955,248619,0.0
2010,248619,0.0
2280,248619,0.0
2892,248619,0.0
3580,248619,0.0
4420,248619,0.0
5083,248619,0.0
5147,248619,0.0
6690,248619,0.0
6704,248619,0.0
6810,248619,0.0
6994,248619,0.0
7021,248619,0.0
7965,248619,0.0
8566,248619,0.0
9108,248619,0.0
9469,248619,0.0
9673,248619,0.0
13405,248619,1.0
13886,248619,0.0
15282,248619,0.0
15686,248619,0.0
15773,248619,0.0
16081,248619,0.0
16672,248619,0.0
17982,248619,0.0
18121,248619,0.0
18898,248619,0.0
19045,248619,0.0
19359,248619,0.0
19435,248619,0.0
19489,248619,0.0
19731,248619,0.0
21015,248619,0.0
21594,248619,0.0
22299,248619,0.0
22393,248619,0.0
22515,248619,0.0
23360,248619,0.0
24817,248619,0.0
28426,248619,0.0
28686,248619,0.0
28800,248619,0.0
30779,248619,0.0
31348,248619,0.0
31734,248619,0.0
32451,248619,0.0
35491,248619,0.0
36765,248619,0.0
36781,248619,0.0
37231,248619,0.0
39892,248619,0.0
40182,248619,0.0
41208,248619,0.0
48032,248619,0.0
52797,248619,0.0
115024,248619,0.0
128755,248619,0.0
160541,248619,0.0
281006,248619,0.0
293680,248619,0.0
342625,248619,0.0
398935,248619,0.0
398983,248619,0.0
399566,248619,0.0
249,248743,0.0
362,248743,0.0
567,248743,0.0
815,248743,0.0
919,248743,0.0
1128,248743,0.0
1465,248743,0.0
1927,248743,0.0
1955,248743,0.0
2010,248743,0.0
2280,248743,0.0
2892,248743,0.0
3580,248743,0.0
4420,248743,0.0
5083,248743,0.0
5147,248743,0.0
6690,248743,0.0
6704,248743,0.0
6810,248743,0.0
6994,248743,0.0
7021,248743,0.0
7965,248743,0.0
8566,248743,0.0
9108,248743,0.0
9469,248743,0.0
9673,248743,0.0
13405,248743,0.0
13886,248743,0.0
15282,248743,0.0
15686,248743,0.0
15773,248743,0.0
16081,248743,0.0
16672,248743,0.0
17982,248743,0.0
18121,248743,0.0
18898,248743,0.0
19045,248743,0.0
19359,248743,0.0
19435,248743,0.0
19489,248743,0.0
19731,248743,0.0
21015,248743,0.0
21594,248743,0.0
22299,248743,0.0
22393,248743,0.0
22515,248743,0.0
23360,248743,0.0
24817,248743,0.0
28426,248743,0.0
28686,248743,0.0
28800,248743,0.0
30779,248743,0.0
31348,248743,1.0
31734,248743,0.0
32451,248743,0.0
35491,248743,0.0
36765,248743,0.0
36781,248743,0.0
37231,248743,0.0
39892,248743,0.0
40182,248743,0.0
41208,248743,0.0
48032,248743,0.0
52797,248743,0.0
115024,248743,0.0
128755,248743,0.0
160541,248743,0.0
281006,248743,0.0
293680,248743,0.0
342625,248743,0.0
398935,248743,0.0
398983,248743,0.0
399566,248743,0.0
249,248768,0.0
362,248768,0.0
567,248768,0.0
815,248768,0.0
919,248768,0.0
1128,248768,0.0
1465,248768,0.0
1927,248768,0.0
1955,248768,0.0
2010,248768,0.0
2280,248768,0.0
2892,248768,0.0
3580,248768,0.0
4420,248768,0.0
5083,248768,0.0
5147,248768,0.0
6690,248768,0.0
6704,248768,0.0
6810,248768,0.0
6994,248768,0.0
7021,248768,0.0
7965,248768,0.0
8566,248768,0.0
9108,248768,0.0
9469,248768,0.0
9673,248768,0.0
13405,248768,0.0
13886,248768,0.0
15282,248768,0.0
15686,248768,0.0
15773,248768,0.0
16081,248768,0.0
16672,248768,0.0
17982,248768,0.0
18121,248768,0.0
18898,248768,0.0
19045,248768,0.0
19359,248768,0.0
19435,248768,0.0
19489,248768,0.0
19731,248768,0.0
21015,248768,0.0
21594,248768,0.0
22299,248768,0.0
22393,248768,0.0
22515,248768,0.0
23360,248768,0.0
24817,248768,0.0
28426,248768,0.0
28686,248768,0.0
28800,248768,0.0
30779,248768,0.0
31348,248768,0.0
31734,248768,0.0
32451,248768,0.0
35491,248768,0.0
36765,248768,1.0
36781,248768,0.0
37231,248768,0.0
39892,248768,0.0
40182,248768,0.0
41208,248768,0.0
48032,248768,0.0
52797,248768,0.0
115024,248768,0.0
128755,248768,0.0
160541,248768,0.0
281006,248768,0.0
293680,248768,0.0
342625,248768,0.0
398935,248768,0.0
398983,248768,0.0
399566,248768,0.0
249,249101,0.0
362,249101,0.0
567,249101,0.0
815,249101,0.0
919,249101,0.0
1128,249101,0.0
1465,249101,1.0
1927,249101,0.0
1955,249101,0.0
2010,249101,0.0
2280,249101,0.0
2892,249101,0.0
3580,249101,0.0
4420,249101,0.0
5083,249101,0.0
5147,249101,0.0
6690,249101,0.0
6704,249101,0.0
6810,249101,0.0
6994,249101,0.0
7021,249101,0.0
7965,249101,0.0
8566,249101,0.0
9108,249101,0.0
9469,249101,0.0
9673,249101,0.0
13405,249101,0.0
13886,249101,0.0
15282,249101,0.0
15686,249101,0.0
15773,249101,0.0
16081,249101,0.0
16672,249101,0.0
17982,249101,0.0
18121,249101,0.0
18898,249101,0.0
19045,249101,0.0
19359,249101,0.0
19435,249101,0.0
19489,249101,0.0
19731,249101,0.0
21015,249101,0.0
21594,249101,0.0
22299,249101,0.0
22393,249101,0.0
22515,249101,0.0
23360,249101,0.0
24817,249101,0.0
28426,249101,0.0
28686,249101,0.0
28800,249101,0.0
30779,249101,0.0
31348,249101,0.0
31734,249101,0.0
32451,249101,0.0
35491,249101,0.0
36765,249101,0.0
36781,249101,0.0
37231,249101,0.0
39892,249101,0.0
40182,249101,0.0
41208,249101,0.0
48032,249101,0.0
52797,249101,0.0
115024,249101,0.0
128755,249101,0.0
160541,249101,0.0
281006,249101,0.0
293680,249101,0.0
342625,249101,0.0
398935,249101,0.0
398983,249101,0.0
399566,249101,0.0
249,249160,0.0
362,249160,0.0
567,249160,0.0
815,249160,0.0
919,249160,0.0
1128,249160,0.0
1465,249160,0.0
1927,249160,0.0
1955,249160,0.0
2010,249160,0.0
2280,249160,0.0
2892,249160,0.0
3580,249160,0.0
4420,249160,0.0
5083,249160,0.0
5147,249160,0.0
6690,249160,0.0
6704,249160,0.0
6810,249160,0.0
6994,249160,0.0
7021,249160,0.0
7965,249160,0.0
8566,249160,0.0
9108,249160,0.0
9469,249160,0.0
9673,249160,0.0
13405,249160,0.0
13886,249160,0.0
15282,249160,0.0
15686,249160,0.0
15773,249160,0.0
16081,249160,0.0
16672,249160,0.0
17982,249160,0.0
18121,249160,0.0
18898,249160,0.0
19045,249160,0.0
19359,249160,0.0
19435,249160,0.0
19489,249160,0.0
19731,249160,0.0
21015,249160,0.0
21594,249160,0.0
22299,249160,0.0
22393,249160,1.0
22515,249160,0.0
23360,249160,0.0
24817,249160,0.0
28426,249160,0.0
28686,249160,0.0
28800,249160,0.0
30779,249160,0.0
31348,249160,0.0
31734,249160,0.0
32451,249160,0.0
35491,249160,0.0
36765,249160,0.0
36781,249160,0.0
37231,249160,0.0
39892,249160,0.0
40182,249160,0.0
41208,249160,0.0
48032,249160,0.0
52797,249160,0.0
115024,249160,0.0
128755,249160,0.0
160541,249160,0.0
281006,249160,0.0
293680,249160,0.0
342625,249160,0.0
398935,249160,0.0
398983,249160,0.0
399566,249160,0.0
249,249343,0.0
362,249343,0.0
567,249343,0.0
815,249343,0.0
919,249343,0.0
1128,249343,0.0
1465,249343,0.0
1927,249343,0.0
1955,249343,0.0
2010,249343,0.0
2280,249343,0.0
2892,249343,0.0
3580,249343,0.0
4420,249343,0.0
5083,249343,0.0
5147,249343,0.0
6690,249343,0.0
6704,249343,0.0
6810,249343,0.0
6994,249343,0.0
7021,249343,0.0
7965,249343,0.0
8566,249343,0.0
9108,249343,0.0
9469,249343,1.0
9673,249343,0.0
13405,249343,0.0
13886,249343,0.0
15282,249343,0.0
15686,249343,0.0
15773,249343,0.0
16081,249343,0.0
16672,249343,0.0
17982,249343,0.0
18121,249343,0.0
18898,249343,0.0
19045,249343,0.0
19359,249343,0.0
19435,249343,0.0
19489,249343,0.0
19731,249343,0.0
21015,249343,0.0
21594,249343,0.0
22299,249343,0.0
22393,249343,0.0
22515,249343,0.0
23360,249343,0.0
24817,249343,0.0
28426,249343,0.0
28686,249343,0.0
28800,249343,0.0
30779,249343,0.0
31348,249343,0.0
31734,249343,0.0
32451,249343,0.0
35491,249343,0.0
36765,249343,0.0
36781,249343,0.0
37231,249343,0.0
39892,249343,0.0
40182,249343,0.0
41208,249343,0.0
48032,249343,0.0
52797,249343,0.0
115024,249343,0.0
128755,249343,0.0
160541,249343,0.0
281006,249343,0.0
293680,249343,0.0
342625,249343,0.0
398935,249343,0.0
398983,249343,0.0
399566,249343,0.0
249,249488,0.0
362,249488,0.0
567,249488,0.0
815,249488,0.0
919,249488,0.0
1128,249488,0.0
1465,249488,0.0
1927,249488,0.0
1955,249488,0.0
2010,249488,0.0
2280,249488,0.0
2892,249488,0.0
3580,249488,0.0
4420,249488,0.0
5083,249488,0.0
5147,249488,0.0
6690,249488,0.0
6704,249488,0.0
6810,249488,0.0
6994,249488,0.0
7021,249488,0.0
7965,249488,0.0
8566,249488,0.0
9108,249488,0.0
9469,249488,0.0
9673,249488,0.0
13405,249488,0.0
13886,249488,0.0
15282,249488,0.0
15686,249488,0.0
15773,249488,0.0
16081,249488,0.0
16672,249488,0.0
17982,249488,0.0
18121,249488,0.0
18898,249488,0.0
19045,249488,0.0
19359,249488,0.0
19435,249488,0.0
19489,249488,0.0
19731,249488,0.0
21015,249488,0.0
21594,249488,0.0
22299,249488,0.0
22393,249488,1.0
22515,249488,0.0
23360,249488,0.0
24817,249488,0.0
28426,249488,0.0
28686,249488,0.0
28800,249488,0.0
30779,249488,0.0
31348,249488,0.0
31734,249488,0.0
32451,249488,0.0
35491,249488,0.0
36765,249488,0.0
36781,249488,0.0
37231,249488,0.0
39892,249488,0.0
40182,249488,0.0
41208,249488,0.0
48032,249488,0.0
52797,249488,0.0
115024,249488,0.0
128755,249488,0.0
160541,249488,0.0
281006,249488,0.0
293680,249488,0.0
342625,249488,0.0
398935,249488,0.0
398983,249488,0.0
399566,249488,0.0
249,249776,0.0
362,249776,0.0
567,249776,0.0
815,249776,0.0
919,249776,0.0
1128,249776,0.0
1465,249776,0.0
1927,249776,0.0
1955,249776,0.0
2010,249776,0.0
2280,249776,0.0
2892,249776,0.0
3580,249776,0.0
4420,249776,0.0
5083,249776,0.0
5147,249776,0.0
6690,249776,0.0
6704,249776,0.0
6810,249776,0.0
6994,249776,1.0
7021,249776,0.0
7965,249776,0.0
8566,249776,0.0
9108,249776,0.0
9469,249776,0.0
9673,249776,0.0
13405,249776,0.0
13886,249776,0.0
15282,249776,0.0
15686,249776,0.0
15773,249776,0.0
16081,249776,0.0
16672,249776,0.0
17982,249776,0.0
18121,249776,0.0
18898,249776,0.0
19045,249776,0.0
19359,249776,0.0
19435,249776,0.0
19489,249776,0.0
19731,249776,0.0
21015,249776,0.0
21594,249776,0.0
22299,249776,0.0
22393,249776,0.0
22515,249776,0.0
23360,249776,0.0
24817,249776,0.0
28426,249776,0.0
28686,249776,0.0
28800,249776,0.0
30779,249776,0.0
31348,249776,0.0
31734,249776,0.0
32451,249776,0.0
35491,249776,0.0
36765,249776,0.0
36781,249776,0.0
37231,249776,0.0
39892,249776,0.0
40182,249776,0.0
41208,249776,0.0
48032,249776,0.0
52797,249776,0.0
115024,249776,0.0
128755,249776,0.0
160541,249776,0.0
281006,249776,0.0
293680,249776,0.0
342625,249776,0.0
398935,249776,0.0
398983,249776,0.0
399566,249776,0.0
249,250298,0.0
362,250298,0.0
567,250298,0.0
815,250298,0.0
919,250298,0.0
1128,250298,0.0
1465,250298,0.0
1927,250298,0.0
1955,250298,0.0
2010,250298,0.0
2280,250298,0.0
2892,250298,0.0
3580,250298,0.0
4420,250298,0.0
5083,250298,0.0
5147,250298,0.0
6690,250298,0.0
6704,250298,0.0
6810,250298,0.0
6994,250298,1.0
7021,250298,0.0
7965,250298,0.0
8566,250298,0.0
9108,250298,0.0
9469,250298,0.0
9673,250298,0.0
13405,250298,0.0
13886,250298,0.0
15282,250298,0.0
15686,250298,0.0
15773,250298,0.0
16081,250298,0.0
16672,250298,0.0
17982,250298,0.0
18121,250298,0.0
18898,250298,0.0
19045,250298,0.0
19359,250298,0.0
19435,250298,0.0
19489,250298,0.0
19731,250298,0.0
21015,250298,0.0
21594,250298,0.0
22299,250298,0.0
22393,250298,0.0
22515,250298,0.0
23360,250298,0.0
24817,250298,0.0
28426,250298,0.0
28686,250298,0.0
28800,250298,0.0
30779,250298,0.0
31348,250298,0.0
31734,250298,0.0
32451,250298,0.0
35491,250298,0.0
36765,250298,0.0
36781,250298,0.0
37231,250298,0.0
39892,250298,0.0
40182,250298,0.0
41208,250298,0.0
48032,250298,0.0
52797,250298,0.0
115024,250298,0.0
128755,250298,0.0
160541,250298,0.0
281006,250298,0.0
293680,250298,0.0
342625,250298,0.0
398935,250298,0.0
398983,250298,0.0
399566,250298,0.0
249,250350,1.0
362,250350,0.0
567,250350,0.0
815,250350,0.0
919,250350,0.0
1128,250350,0.0
1465,250350,0.0
1927,250350,0.0
1955,250350,0.0
2010,250350,0.0
2280,250350,0.0
2892,250350,0.0
3580,250350,0.0
4420,250350,0.0
5083,250350,0.0
5147,250350,0.0
6690,250350,0.0
6704,250350,0.0
6810,250350,0.0
6994,250350,0.0
7021,250350,0.0
7965,250350,0.0
8566,250350,0.0
9108,250350,0.0
9469,250350,0.0
9673,250350,0.0
13405,250350,0.0
13886,250350,0.0
15282,250350,0.0
15686,250350,0.0
15773,250350,0.0
16081,250350,0.0
16672,250350,0.0
17982,250350,0.0
18121,250350,0.0
18898,250350,0.0
19045,250350,0.0
19359,250350,0.0
19435,250350,0.0
19489,250350,0.0
19731,250350,0.0
21015,250350,0.0
21594,250350,0.0
22299,250350,0.0
22393,250350,0.0
22515,250350,0.0
23360,250350,0.0
24817,250350,0.0
28426,250350,0.0
28686,250350,0.0
28800,250350,0.0
30779,250350,0.0
31348,250350,0.0
31734,250350,0.0
32451,250350,0.0
35491,250350,0.0
36765,250350,0.0
36781,250350,0.0
37231,250350,0.0
39892,250350,0.0
40182,250350,0.0
41208,250350,0.0
48032,250350,0.0
52797,250350,0.0
115024,250350,0.0
128755,250350,0.0
160541,250350,0.0
281006,250350,0.0
293680,250350,0.0
342625,250350,0.0
398935,250350,0.0
398983,250350,0.0
399566,250350,0.0
249,250385,0.0
362,250385,0.0
567,250385,0.0
815,250385,0.0
919,250385,0.0
1128,250385,0.0
1465,250385,0.0
1927,250385,0.0
1955,250385,0.0
2010,250385,0.0
2280,250385,0.0
2892,250385,0.0
3580,250385,0.0
4420,250385,0.0
5083,250385,0.0
5147,250385,0.0
6690,250385,0.0
6704,250385,0.0
6810,250385,0.0
6994,250385,0.0
7021,250385,0.0
7965,250385,0.0
8566,250385,0.0
9108,250385,0.0
9469,250385,0.0
9673,250385,0.0
13405,250385,0.0
13886,250385,0.0
15282,250385,0.0
15686,250385,0.0
15773,250385,0.0
16081,250385,1.0
16672,250385,0.0
17982,250385,0.0
18121,250385,0.0
18898,250385,0.0
19045,250385,0.0
19359,250385,0.0
19435,250385,0.0
19489,250385,0.0
19731,250385,0.0
21015,250385,0.0
21594,250385,0.0
22299,250385,0.0
22393,250385,0.0
22515,250385,0.0
23360,250385,0.0
24817,250385,0.0
28426,250385,0.0
28686,250385,0.0
28800,250385,0.0
30779,250385,0.0
31348,250385,0.0
31734,250385,0.0
32451,250385,0.0
35491,250385,0.0
36765,250385,0.0
36781,250385,0.0
37231,250385,0.0
39892,250385,0.0
40182,250385,0.0
41208,250385,0.0
48032,250385,0.0
52797,250385,0.0
115024,250385,0.0
128755,250385,0.0
160541,250385,0.0
281006,250385,0.0
293680,250385,0.0
342625,250385,0.0
398935,250385,0.0
398983,250385,0.0
399566,250385,0.0
249,250636,0.0
362,250636,0.0
567,250636,0.0
815,250636,0.0
919,250636,0.0
1128,250636,0.0
1465,250636,0.0
1927,250636,0.0
1955,250636,0.0
2010,250636,0.0
2280,250636,0.0
2892,250636,0.0
3580,250636,0.0
4420,250636,0.0
5083,250636,0.0
5147,250636,0.0
6690,250636,0.0
6704,250636,0.0
6810,250636,0.0
6994,250636,0.0
7021,250636,0.0
7965,250636,0.0
8566,250636,0.0
9108,250636,0.0
9469,250636,0.0
9673,250636,0.0
13405,250636,0.0
13886,250636,0.0
15282,250636,0.0
15686,250636,0.0
15773,250636,0.0
16081,250636,1.0
16672,250636,0.0
17982,250636,0.0
18121,250636,0.0
18898,250636,0.0
19045,250636,0.0
19359,250636,0.0
19435,250636,0.0
19489,250636,0.0
19731,250636,0.0
21015,250636,0.0
21594,250636,0.0
22299,250636,0.0
22393,250636,0.0
22515,250636,0.0
23360,250636,0.0
24817,250636,0.0
28426,250636,0.0
28686,250636,0.0
28800,250636,0.0
30779,250636,0.0
31348,250636,0.0
31734,250636,0.0
32451,250636,0.0
35491,250636,0.0
36765,250636,0.0
36781,250636,0.0
37231,250636,0.0
39892,250636,0.0
40182,250636,0.0
41208,250636,0.0
48032,250636,0.0
52797,250636,0.0
115024,250636,0.0
128755,250636,0.0
160541,250636,0.0
281006,250636,0.0
293680,250636,0.0
342625,250636,0.0
398935,250636,0.0
398983,250636,0.0
399566,250636,0.0
249,250738,0.0
362,250738,0.0
567,250738,0.0
815,250738,0.0
919,250738,0.0
1128,250738,0.0
1465,250738,0.0
1927,250738,0.0
1955,250738,0.0
2010,250738,0.0
2280,250738,0.0
2892,250738,0.0
3580,250738,0.0
4420,250738,0.0
5083,250738,0.0
5147,250738,0.0
6690,250738,0.0
6704,250738,0.0
6810,250738,0.0
6994,250738,0.0
7021,250738,0.0
7965,250738,0.0
8566,250738,1.0
9108,250738,0.0
9469,250738,0.0
9673,250738,0.0
13405,250738,0.0
13886,250738,0.0
15282,250738,0.0
15686,250738,0.0
15773,250738,0.0
16081,250738,0.0
16672,250738,0.0
17982,250738,0.0
18121,250738,0.0
18898,250738,0.0
19045,250738,0.0
19359,250738,0.0
19435,250738,0.0
19489,250738,0.0
19731,250738,0.0
21015,250738,0.0
21594,250738,0.0
22299,250738,0.0
22393,250738,0.0
22515,250738,0.0
23360,250738,0.0
24817,250738,0.0
28426,250738,0.0
28686,250738,0.0
28800,250738,0.0
30779,250738,0.0
31348,250738,0.0
31734,250738,0.0
32451,250738,0.0
35491,250738,0.0
36765,250738,0.0
36781,250738,0.0
37231,250738,0.0
39892,250738,0.0
40182,250738,0.0
41208,250738,0.0
48032,250738,0.0
52797,250738,0.0
115024,250738,0.0
128755,250738,0.0
160541,250738,0.0
281006,250738,0.0
293680,250738,0.0
342625,250738,0.0
398935,250738,0.0
398983,250738,0.0
399566,250738,0.0
249,251093,0.0
362,251093,0.0
567,251093,0.0
815,251093,0.0
919,251093,0.0
1128,251093,0.0
1465,251093,0.0
1927,251093,0.0
1955,251093,0.0
2010,251093,0.0
2280,251093,0.0
2892,251093,0.0
3580,251093,0.0
4420,251093,0.0
5083,251093,0.0
5147,251093,0.0
6690,251093,0.0
6704,251093,0.0
6810,251093,0.0
6994,251093,0.0
7021,251093,0.0
7965,251093,0.0
8566,251093,0.0
9108,251093,0.0
9469,251093,0.0
9673,251093,0.0
13405,251093,0.0
13886,251093,0.0
15282,251093,0.0
15686,251093,0.0
15773,251093,0.0
16081,251093,0.0
16672,251093,0.0
17982,251093,0.0
18121,251093,0.0
18898,251093,0.0
19045,251093,0.0
19359,251093,0.0
19435,251093,0.0
19489,251093,0.0
19731,251093,0.0
21015,251093,0.0
21594,251093,0.0
22299,251093,0.0
22393,251093,1.0
22515,251093,0.0
23360,251093,0.0
24817,251093,0.0
28426,251093,0.0
28686,251093,0.0
28800,251093,0.0
30779,251093,0.0
31348,251093,0.0
31734,251093,0.0
32451,251093,0.0
35491,251093,0.0
36765,251093,0.0
36781,251093,0.0
37231,251093,0.0
39892,251093,0.0
40182,251093,0.0
41208,251093,0.0
48032,251093,0.0
52797,251093,0.0
115024,251093,0.0
128755,251093,0.0
160541,251093,0.0
281006,251093,0.0
293680,251093,0.0
342625,251093,0.0
398935,251093,0.0
398983,251093,0.0
399566,251093,0.0
249,251403,0.0
362,251403,0.0
567,251403,0.0
815,251403,0.0
919,251403,0.0
1128,251403,0.0
1465,251403,1.0
1927,251403,0.0
1955,251403,0.0
2010,251403,0.0
2280,251403,0.0
2892,251403,0.0
3580,251403,0.0
4420,251403,0.0
5083,251403,0.0
5147,251403,0.0
6690,251403,0.0
6704,251403,0.0
6810,251403,0.0
6994,251403,0.0
7021,251403,0.0
7965,251403,0.0
8566,251403,0.0
9108,251403,0.0
9469,251403,0.0
9673,251403,0.0
13405,251403,0.0
13886,251403,0.0
15282,251403,0.0
15686,251403,0.0
15773,251403,0.0
16081,251403,0.0
16672,251403,0.0
17982,251403,0.0
18121,251403,0.0
18898,251403,0.0
19045,251403,0.0
19359,251403,0.0
19435,251403,0.0
19489,251403,0.0
19731,251403,0.0
21015,251403,0.0
21594,251403,0.0
22299,251403,0.0
22393,251403,0.0
22515,251403,0.0
23360,251403,0.0
24817,251403,0.0
28426,251403,0.0
28686,251403,0.0
28800,251403,0.0
30779,251403,0.0
31348,251403,0.0
31734,251403,0.0
32451,251403,0.0
35491,251403,0.0
36765,251403,0.0
36781,251403,0.0
37231,251403,0.0
39892,251403,0.0
40182,251403,0.0
41208,251403,0.0
48032,251403,0.0
52797,251403,0.0
115024,251403,0.0
128755,251403,0.0
160541,251403,0.0
281006,251403,0.0
293680,251403,0.0
342625,251403,0.0
398935,251403,0.0
398983,251403,0.0
399566,251403,0.0
249,251881,0.0
362,251881,0.0
567,251881,0.0
815,251881,0.0
919,251881,0.0
1128,251881,0.0
1465,251881,0.0
1927,251881,0.0
1955,251881,0.0
2010,251881,0.0
2280,251881,0.0
2892,251881,0.0
3580,251881,0.0
4420,251881,0.0
5083,251881,0.0
5147,251881,0.0
6690,251881,0.0
6704,251881,0.0
6810,251881,0.0
6994,251881,0.0
7021,251881,0.0
7965,251881,0.0
8566,251881,0.0
9108,251881,0.0
9469,251881,0.0
9673,251881,0.0
13405,251881,0.0
13886,251881,0.0
15282,251881,0.0
15686,251881,0.0
15773,251881,0.0
16081,251881,0.0
16672,251881,0.0
17982,251881,0.0
18121,251881,0.0
18898,251881,0.0
19045,251881,0.0
19359,251881,0.0
19435,251881,0.0
19489,251881,0.0
19731,251881,0.0
21015,251881,0.0
21594,251881,0.0
22299,251881,0.0
22393,251881,0.0
22515,251881,0.0
23360,251881,0.0
24817,251881,0.0
28426,251881,0.0
28686,251881,0.0
28800,251881,0.0
30779,251881,0.0
31348,251881,1.0
31734,251881,0.0
32451,251881,0.0
35491,251881,0.0
36765,251881,0.0
36781,251881,0.0
37231,251881,0.0
39892,251881,0.0
40182,251881,0.0
41208,251881,0.0
48032,251881,0.0
52797,251881,0.0
115024,251881,0.0
128755,251881,0.0
160541,251881,0.0
281006,251881,0.0
293680,251881,0.0
342625,251881,0.0
398935,251881,0.0
398983,251881,0.0
399566,251881,0.0
249,252248,0.0
362,252248,0.0
567,252248,0.0
815,252248,0.0
919,252248,0.0
1128,252248,0.0
1465,252248,0.0
1927,252248,0.0
1955,252248,0.0
2010,252248,0.0
2280,252248,0.0
2892,252248,0.0
3580,252248,0.0
4420,252248,0.0
5083,252248,0.0
5147,252248,0.0
6690,252248,0.0
6704,252248,0.0
6810,252248,0.0
6994,252248,0.0
7021,252248,0.0
7965,252248,0.0
8566,252248,0.0
9108,252248,0.0
9469,252248,0.0
9673,252248,0.0
13405,252248,0.0
13886,252248,0.0
15282,252248,0.0
15686,252248,0.0
15773,252248,0.0
16081,252248,0.0
16672,252248,0.0
17982,252248,0.0
18121,252248,0.0
18898,252248,0.0
19045,252248,0.0
19359,252248,0.0
19435,252248,1.0
19489,252248,0.0
19731,252248,0.0
21015,252248,0.0
21594,252248,0.0
22299,252248,0.0
22393,252248,0.0
22515,252248,0.0
23360,252248,0.0
24817,252248,0.0
28426,252248,0.0
28686,252248,0.0
28800,252248,0.0
30779,252248,0.0
31348,252248,0.0
31734,252248,0.0
32451,252248,0.0
35491,252248,0.0
36765,252248,0.0
36781,252248,0.0
37231,252248,0.0
39892,252248,0.0
40182,252248,0.0
41208,252248,0.0
48032,252248,0.0
52797,252248,0.0
115024,252248,0.0
128755,252248,0.0
160541,252248,0.0
281006,252248,0.0
293680,252248,0.0
342625,252248,0.0
398935,252248,0.0
398983,252248,0.0
399566,252248,0.0
249,252503,0.0
362,252503,0.0
567,252503,0.0
815,252503,0.0
919,252503,0.0
1128,252503,0.0
1465,252503,0.0
1927,252503,0.0
1955,252503,0.0
2010,252503,0.0
